m_star, r_d, sigma_1au, sigma_rd, F_FUV, log10(m_dot)
0.100000, 20.000000, 1.000000e+01, 5.000000e-01,  1.000000e+05, -5.860744
0.100000, 10.000000, 1.000000e+01, 1.000000e+00,  1.000000e+05, -6.996594
0.100000, 5.000000, 1.000000e+01, 2.000000e+00,  1.000000e+05, -7.671318
0.100000, 500.000000, 1.000000e+02, 2.000000e-01,  1.000000e+05, -5.357897
0.100000, 250.000000, 1.000000e+02, 4.000000e-01,  1.000000e+05, -5.293336
0.100000, 150.000000, 1.000000e+02, 6.666667e-01,  1.000000e+05, -5.113768
0.100000, 100.000000, 1.000000e+02, 1.000000e+00,  1.000000e+05, -5.057333
0.100000, 80.000000, 1.000000e+02, 1.250000e+00,  1.000000e+05, -5.058816
0.100000, 60.000000, 1.000000e+02, 1.666667e+00,  1.000000e+05, -5.271744
0.100000, 40.000000, 1.000000e+02, 2.500000e+00,  1.000000e+05, -6.018157
0.100000, 20.000000, 1.000000e+02, 5.000000e+00,  1.000000e+05, -6.474332
0.100000, 10.000000, 1.000000e+02, 1.000000e+01,  1.000000e+05, -6.903532
0.100000, 5.000000, 1.000000e+02, 2.000000e+01,  1.000000e+05, -7.596914
0.100000, 500.000000, 1.000000e+03, 2.000000e+00,  1.000000e+05, -4.469695
0.100000, 250.000000, 1.000000e+03, 4.000000e+00,  1.000000e+05, -4.879763
0.100000, 150.000000, 1.000000e+03, 6.666667e+00,  1.000000e+05, -5.136997
0.100000, 100.000000, 1.000000e+03, 1.000000e+01,  1.000000e+05, -5.290530
0.100000, 80.000000, 1.000000e+03, 1.250000e+01,  1.000000e+05, -5.426010
0.100000, 60.000000, 1.000000e+03, 1.666667e+01,  1.000000e+05, -5.691246
0.100000, 40.000000, 1.000000e+03, 2.500000e+01,  1.000000e+05, -5.911362
0.100000, 20.000000, 1.000000e+03, 5.000000e+01,  1.000000e+05, -6.313528
0.100000, 10.000000, 1.000000e+03, 1.000000e+02,  1.000000e+05, -6.684151
0.100000, 5.000000, 1.000000e+03, 2.000000e+02,  1.000000e+05, -7.366484
0.100000, 500.000000, 1.000000e+04, 2.000000e+01,  1.000000e+05, -4.257786
0.100000, 250.000000, 1.000000e+04, 4.000000e+01,  1.000000e+05, -4.445407
0.100000, 150.000000, 1.000000e+04, 6.666667e+01,  1.000000e+05, -4.794221
0.100000, 100.000000, 1.000000e+04, 1.000000e+02,  1.000000e+05, -5.131112
0.100000, 80.000000, 1.000000e+04, 1.250000e+02,  1.000000e+05, -5.271355
0.100000, 60.000000, 1.000000e+04, 1.666667e+02,  1.000000e+05, -5.449745
0.100000, 40.000000, 1.000000e+04, 2.500000e+02,  1.000000e+05, -5.769152
0.100000, 20.000000, 1.000000e+04, 5.000000e+02,  1.000000e+05, -6.193388
0.100000, 10.000000, 1.000000e+04, 1.000000e+03,  1.000000e+05, -6.717607
0.100000, 5.000000, 1.000000e+04, 2.000000e+03,  1.000000e+05, -7.123335
0.100000, 500.000000, 1.000000e+05, 2.000000e+02,  1.000000e+05, -3.248642
0.100000, 250.000000, 1.000000e+05, 4.000000e+02,  1.000000e+05, -3.246627
0.100000, 150.000000, 1.000000e+05, 6.666667e+02,  1.000000e+05, -3.947554
0.100000, 100.000000, 1.000000e+05, 1.000000e+03,  1.000000e+05, -4.880307
0.100000, 80.000000, 1.000000e+05, 1.250000e+03,  1.000000e+05, -5.158593
0.100000, 60.000000, 1.000000e+05, 1.666667e+03,  1.000000e+05, -5.374854
0.100000, 40.000000, 1.000000e+05, 2.500000e+03,  1.000000e+05, -5.729515
0.100000, 20.000000, 1.000000e+05, 5.000000e+03,  1.000000e+05, -6.113528
0.100000, 10.000000, 1.000000e+05, 1.000000e+04,  1.000000e+05, -6.623294
0.100000, 5.000000, 1.000000e+05, 2.000000e+04,  1.000000e+05, -6.946054
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+00, -7.716369
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+00, -8.050044
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+00, -9.384468
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+00, -10.990503
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+00, -11.935211
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+00, -11.866978
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+00, -13.680206
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+00, -13.713402
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+00, -16.021043
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+00, -16.972122
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+00, -6.677218
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+00, -6.820957
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+00, -8.411504
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+00, -10.259633
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+00, -10.683242
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+00, -11.618493
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+00, -12.902174
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+00, -13.670524
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+00, -15.759496
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+00, -16.147416
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+00, -5.464025
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+00, -6.857664
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+00, -7.912090
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+00, -9.777916
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+00, -10.517452
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+00, -10.967415
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+00, -12.283070
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+00, -13.378041
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+00, -15.385979
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+00, -15.671863
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+00, -4.761102
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+00, -5.658931
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+00, -7.167490
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+00, -9.412660
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+00, -10.228046
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+00, -11.204937
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+00, -11.818629
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+00, -12.788945
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+00, -15.194094
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+00, -15.404685
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+00, -3.960786
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+00, -5.277144
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+00, -7.154625
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+00, -9.024483
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+00, -10.037180
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+00, -10.931832
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+00, -11.560486
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+00, -13.831731
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+00, -15.302414
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+00, -15.051041
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+00, -3.043879
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+00, -4.756092
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+00, -7.511752
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+00, -8.521935
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+00, -9.670448
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+00, -10.687968
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+00, -11.794719
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+00, -13.763013
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+00, -14.618351
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+00, -14.769205
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+01, -7.368124
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+01, -7.407299
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+01, -7.539992
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+01, -8.488983
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+01, -9.239496
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+01, -10.337087
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+01, -11.196950
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+01, -13.738297
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+01, -14.252453
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+01, -14.463979
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+01, -6.449820
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+01, -6.344865
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+01, -6.467062
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+01, -7.508157
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+01, -8.405620
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+01, -9.671640
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+01, -10.812515
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+01, -13.293022
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+01, -14.200394
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+01, -14.337521
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+01, -5.366870
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+01, -5.665113
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+01, -6.267068
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+01, -7.394259
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+01, -8.136831
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+01, -9.446938
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+01, -10.198476
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+01, -13.458355
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+01, -14.395662
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+01, -14.230133
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+01, -4.761178
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+01, -5.406926
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+01, -6.065493
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+01, -7.096503
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+01, -7.842143
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+01, -9.213418
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+01, -10.075205
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+01, -12.491147
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+01, -13.987672
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+01, -14.142448
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+01, -4.054713
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+01, -5.122695
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+01, -5.871660
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+01, -6.777631
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+01, -7.604926
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+01, -8.947093
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+01, -9.952704
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+01, -12.294705
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+01, -13.217615
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+01, -13.946305
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+01, -3.140448
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+01, -4.729583
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+01, -5.678583
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+01, -6.494734
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+01, -7.376496
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+01, -8.753382
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+01, -10.112475
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+01, -12.659224
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+01, -13.142538
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+01, -13.612208
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+02, -7.304714
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+02, -7.269607
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+02, -7.247863
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+02, -7.247411
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+02, -7.431553
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+02, -7.976207
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+02, -9.105531
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+02, -11.690676
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+02, -13.042987
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+02, -13.675246
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+02, -6.315895
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+02, -6.285469
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+02, -6.211541
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+02, -6.194482
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+02, -6.605413
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+02, -7.394983
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+02, -8.844542
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+02, -10.710822
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+02, -13.108871
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+02, -13.524861
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+02, -5.293852
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+02, -5.274832
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+02, -5.879630
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+02, -6.314642
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+02, -6.675265
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+02, -7.389527
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+02, -8.727052
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+02, -10.661190
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+02, -12.288738
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+02, -13.507415
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+02, -4.737988
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+02, -5.234016
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+02, -5.720708
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+02, -6.202940
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+02, -6.518530
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+02, -7.214060
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+02, -8.397987
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+02, -10.591608
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+02, -11.932737
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+02, -12.982637
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+02, -4.107694
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+02, -4.985552
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+02, -5.583455
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+02, -6.088500
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+02, -6.406616
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+02, -7.072070
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+02, -8.420200
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+02, -10.071470
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+02, -11.308979
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+02, -12.086047
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+02, -3.245762
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+02, -4.670551
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+02, -5.435953
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+02, -5.981871
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+02, -6.309628
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+02, -6.949041
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+02, -8.020763
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+02, -10.162806
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+02, -11.507832
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+02, -12.834063
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+03, -7.223745
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+03, -7.162158
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+03, -7.119174
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+03, -7.081307
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+03, -7.059891
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+03, -7.027812
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+03, -7.073050
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+03, -9.016948
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+03, -11.394953
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+03, -12.091301
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+03, -6.248272
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+03, -6.131113
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+03, -6.106519
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+03, -6.068836
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+03, -6.051951
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+03, -6.073735
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+03, -6.877320
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+03, -8.896553
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+03, -11.020706
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+03, -12.043354
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+03, -5.216645
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+03, -5.153680
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+03, -5.502453
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+03, -5.973567
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+03, -6.154486
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+03, -6.450425
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+03, -6.997367
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+03, -8.564426
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+03, -10.625364
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+03, -11.758283
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+03, -4.751857
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+03, -5.149464
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+03, -5.544131
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+03, -5.874155
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+03, -6.073034
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+03, -6.382775
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+03, -6.925931
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+03, -8.272416
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+03, -10.197226
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+03, -11.881517
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+03, -4.149165
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+03, -4.903556
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+03, -5.424819
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+03, -5.798644
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+03, -6.004731
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+03, -6.315487
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+03, -6.851808
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+03, -8.122788
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+03, -9.251772
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+03, -11.020337
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+03, -3.391318
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+03, -4.601955
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+03, -5.300682
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+03, -5.722941
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+03, -5.933412
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+03, -6.255511
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+03, -6.804577
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+03, -7.820147
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+03, -9.299265
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+03, -10.457902
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+04, -7.100876
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+04, -6.956904
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+04, -6.900373
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+04, -7.018492
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+04, -6.917405
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+04, -6.899949
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+04, -6.875702
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+04, -6.908890
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+04, -8.314625
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+04, -9.384605
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+04, -6.080557
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+04, -6.090158
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+04, -5.962853
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+04, -5.962298
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+04, -5.923441
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+04, -5.906619
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+04, -5.950725
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+04, -7.218542
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+04, -8.390279
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+04, -9.118598
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+04, -5.149448
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+04, -5.108992
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+04, -5.077441
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+04, -5.580446
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+04, -5.907421
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+04, -6.157834
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+04, -6.422743
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+04, -7.123752
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+04, -8.507798
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+04, -9.179050
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+04, -4.957013
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+04, -5.288414
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+04, -5.491593
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+04, -5.670071
